OTU_ID	E1	E2	E28	E3	E30	E7	E8	E9
otu29558	0	0	0	0	0	0	0	0
otu29559	0	0	0	0	0	0	0	0
otu29560	0	0	0	0	0	0	0	0
otu29561	0	0	0	0	0	0	0	0
otu29562	0	0	0	0	0	0	0	0
otu29563	0	0	0	0	0	0	0	0
otu29564	0	0	0	0	0	0	0	0
otu29565	0	0	0	0	0	0	0	0
otu29566	0	0	0	0	0	0	0	0
otu29567	0	0	0	0	0	0	0	0
otu29568	0	0	0	0	0	0	0	0
otu29569	0	0	0	0	0	0	0	0
otu29570	0	0	0	0	0	0	0	0
otu29571	0	0	0	0	0	0	0	0
otu29572	0	0	0	0	0	0	0	0
otu29573	0	0	0	0	0	0	0	0
otu29574	0	0	0	0	0	0	0	0
otu29575	0	0	0	0	0	0	0	0
otu29576	0	0	0	0	0	0	0	0
otu29577	0	0	0	0	0	0	0	0
otu29578	0	0	0	0	0	0	0	0
otu29579	0	0	0	0	0	0	0	0
otu29580	0	0	0	0	0	0	0	0
otu29581	0	0	0	0	0	0	0	0
otu29582	0	0	0	0	0	0	0	0
otu29583	0	0	0	0	0	0	0	0
otu29584	0	0	0	0	0	0	0	0
otu29585	0	0	0	0	0	0	0	0
otu29586	0	0	0	0	0	0	0	0
otu29587	0	0	0	0	0	0	0	0
otu29588	0	0	0	0	0	0	0	0
otu29589	0	0	0	0	0	0	0	0
otu29590	0	0	0	0	0	0	0	0
otu29591	0	0	0	0	0	0	0	0
otu29592	0	0	0	0	0	0	0	0
otu29593	0	0	0	0	0	0	0	0
otu29594	0	0	0	0	0	0	0	0
otu29595	0	0	0	0	0	0	0	0
otu29596	0	0	0	0	0	0	0	0
otu29597	0	0	0	0	0	0	0	0
otu29598	0	0	0	0	0	0	0	0
otu29599	0	0	0	0	0	0	0	0
otu29600	0	0	0	0	0	0	0	0
otu29601	0	0	0	0	0	0	0	0
otu29602	0	0	0	0	0	0	0	0
otu29603	0	0	0	0	0	0	0	0
otu29604	0	0	0	0	0	0	0	0
otu29605	0	0	0	0	0	0	0	0
otu29606	0	0	0	0	0	0	0	0
otu29607	0	0	0	0	0	0	0	0
otu29608	0	0	0	0	0	0	0	0
otu29609	0	0	0	0	0	0	0	0
otu29610	0	0	0	0	0	0	0	0
otu29611	0	0	0	0	0	0	0	0
otu29612	0	0	0	0	0	0	0	0
otu29613	0	0	0	0	0	0	0	0
otu29614	0	0	0	0	0	0	0	0
otu29615	0	0	0	0	0	0	0	0
otu29616	0	0	0	0	0	0	0	0
otu29617	0	0	0	0	0	0	0	0
otu29618	0	0	0	0	0	0	0	0
otu29619	0	0	0	0	0	0	0	0
otu29620	0	0	0	0	0	0	0	0
otu29621	0	0	0	0	0	0	0	0
otu29622	0	0	0	0	0	0	0	0
otu29623	0	0	0	0	0	0	0	0
otu29624	0	0	0	0	0	0	0	0
otu29625	0	0	0	0	0	0	0	0
otu29626	0	0	0	0	0	0	0	0
otu29627	0	0	0	0	0	0	0	0
otu29628	0	0	0	0	0	0	0	0
otu29629	0	0	0	0	0	0	0	0
otu29630	0	0	0	0	0	0	0	0
otu29631	0	0	0	0	0	0	0	0
otu29632	0	0	0	0	0	0	0	0
otu29633	0	0	0	0	0	0	0	0
otu29634	0	0	0	0	0	0	0	0
otu29635	0	0	0	0	0	0	0	0
otu29636	0	0	0	0	0	0	0	0
otu29637	0	0	0	0	0	0	0	0
otu29638	0	0	0	0	0	0	0	0
otu29639	0	0	0	0	0	0	0	0
otu29640	0	0	0	0	0	0	0	0
otu29641	0	0	0	0	0	0	0	0
otu29642	0	0	0	0	0	0	0	0
otu29643	0	0	0	0	0	0	0	0
otu29644	0	0	0	0	0	0	0	0
otu29645	0	0	0	0	0	0	0	0
otu29646	0	0	0	0	0	0	0	0
otu29647	0	0	0	0	0	0	0	0
otu29648	0	0	0	0	0	0	0	0
otu29649	0	0	0	0	0	0	0	0
otu29650	0	0	0	0	0	0	0	0
otu29651	0	0	0	0	0	0	0	0
otu29652	0	0	0	0	0	0	0	0
otu29653	0	0	0	0	0	0	0	0
otu29654	0	0	0	0	0	0	0	0
otu29655	0	0	0	0	0	0	0	0
otu29656	0	0	0	0	0	0	0	0
otu29657	0	0	0	0	0	0	0	0
otu29658	0	0	0	0	0	0	0	0
otu29659	0	0	0	0	0	0	0	0
otu29660	0	0	0	0	0	0	0	0
otu29661	0	0	0	0	0	0	0	0
otu29662	0	0	0	0	0	0	0	0
otu29663	0	0	0	0	0	0	0	0
otu29664	0	0	0	0	0	0	0	0
otu29665	0	0	0	0	0	0	0	0
otu29666	0	0	0	0	0	0	0	0
otu29667	0	0	0	0	0	0	0	0
otu29668	0	0	0	0	0	0	0	0
otu29669	0	0	0	0	0	0	0	0
otu29670	0	0	0	0	0	0	0	0
otu29671	0	0	0	0	0	0	0	0
otu29672	0	0	0	0	0	0	0	0
otu29673	0	0	0	0	0	0	0	0
otu29674	0	0	0	0	0	0	0	0
otu29675	0	0	0	0	0	0	0	0
otu29676	0	0	0	0	0	0	0	0
otu29677	0	0	0	0	0	0	0	0
otu29678	0	0	0	0	0	0	0	0
otu29679	0	0	0	0	0	0	0	0
otu29680	0	0	0	0	0	0	0	0
otu29681	0	0	0	0	0	0	0	0
otu29682	0	0	0	0	0	0	0	0
otu29683	0	0	0	0	0	0	0	0
otu29684	0	0	0	0	0	0	0	0
otu29685	0	0	0	0	0	0	0	0
otu29686	0	0	0	0	0	0	0	0
otu29687	0	0	0	0	0	0	0	0
otu29688	0	0	0	0	0	0	0	0
otu29689	0	0	0	0	0	0	0	0
otu29690	0	0	0	0	0	0	0	0
otu29691	0	0	0	0	0	0	0	0
otu29692	0	0	0	0	0	0	0	0
otu29693	0	0	0	0	0	0	0	0
otu29694	0	0	0	0	0	0	0	0
otu29695	0	0	0	0	0	0	0	0
otu29696	0	0	0	0	0	0	0	0
otu29697	0	0	0	0	0	0	0	0
otu29698	0	0	0	0	0	0	0	0
otu29699	0	0	0	0	0	0	0	0
otu29700	0	0	0	0	0	0	0	0
otu29701	0	0	0	0	0	0	0	0
otu29702	0	0	0	0	0	0	0	0
otu29703	0	0	0	0	0	0	0	0
otu29704	0	0	0	0	0	0	0	0
otu29705	0	0	0	0	0	0	0	0
otu29706	0	0	0	0	0	0	0	0
otu29707	0	0	0	0	0	0	0	0
otu29708	0	0	0	0	0	0	0	0
otu29709	0	0	0	0	0	0	0	0
otu29710	0	0	0	0	0	0	0	0
otu29711	0	0	0	0	0	0	0	0
otu29712	0	0	0	0	0	0	0	0
otu29713	0	0	0	0	0	0	0	0
otu29714	0	0	0	0	0	0	0	0
otu29715	0	0	0	0	0	0	0	0
otu29716	0	0	0	0	0	0	0	0
otu29717	0	0	0	0	0	0	0	0
otu29718	0	0	0	0	0	0	0	0
otu29719	0	0	0	0	0	0	0	0
otu29720	0	0	0	0	0	0	0	0
otu29721	0	0	0	0	0	0	0	0
otu29722	0	0	0	0	0	0	0	0
otu29723	0	0	0	0	0	0	0	0
otu29724	0	0	0	0	0	0	0	0
otu29725	0	0	0	0	0	0	0	0
otu29726	0	0	0	0	0	0	0	0
otu29727	0	0	0	0	0	0	0	0
otu29728	0	0	0	0	0	0	0	0
otu29729	0	0	0	0	0	0	0	0
otu29730	0	0	0	0	0	0	0	0
otu29731	0	0	0	0	0	0	0	0
otu29732	0	0	0	0	0	0	0	0
otu29733	0	0	0	0	0	0	0	0
otu29734	0	0	0	0	0	0	0	0
otu29735	0	0	0	0	0	0	0	0
otu29736	0	0	0	0	0	0	0	0
otu29737	0	0	0	0	0	0	0	0
otu29738	0	0	0	0	0	0	0	0
otu29739	0	0	0	0	0	0	0	0
otu29740	0	0	0	0	0	0	0	0
otu29741	0	0	0	0	0	0	0	0
otu29742	0	0	0	0	0	0	0	0
otu29743	0	0	0	0	0	0	0	0
otu29744	0	0	0	0	0	0	0	0
otu29745	0	0	0	0	0	0	0	0
otu29746	0	0	0	0	0	0	0	0
otu29747	0	0	0	0	0	0	0	0
otu29748	0	0	0	0	0	0	0	0
otu29749	0	0	0	0	0	0	0	0
otu29750	0	0	0	0	0	0	0	0
otu29751	0	0	0	0	0	0	0	0
otu29752	0	0	0	0	0	0	0	0
otu29753	0	0	0	0	0	0	0	0
otu29754	0	0	0	0	0	0	0	0
otu29755	0	0	0	0	0	0	0	0
otu29756	0	0	0	0	0	0	0	0
otu29757	0	0	0	0	0	0	0	0
otu29758	0	0	0	0	0	0	0	0
otu29759	0	0	0	0	0	0	0	0
otu29760	0	0	0	0	0	0	0	0
otu29761	0	0	0	0	0	0	0	0
otu29762	0	0	0	0	0	0	0	0
otu29763	0	0	0	0	0	0	0	0
otu29764	0	0	0	0	0	0	0	0
otu29765	0	0	0	0	0	0	0	0
otu29766	0	0	0	0	0	0	0	0
otu29767	0	0	0	0	0	0	0	0
otu29768	0	0	0	0	0	0	0	0
otu29769	0	0	0	0	0	0	0	0
otu29770	0	0	0	0	0	0	0	0
otu29771	0	0	0	0	0	0	0	0
otu29772	0	0	0	0	0	0	0	0
otu29773	0	0	0	0	0	0	0	0
otu29774	0	0	0	0	0	0	0	0
otu29775	0	0	0	0	0	0	0	0
otu29776	0	0	0	0	0	0	0	0
otu29777	0	0	0	0	0	0	0	0
otu29778	0	0	0	0	0	0	0	0
otu29779	0	0	0	0	0	0	0	0
otu29780	0	0	0	0	0	0	0	0
otu29781	0	0	0	0	0	0	0	0
otu29782	0	0	0	0	0	0	0	0
otu29783	0	0	0	0	0	0	0	0
otu29784	0	0	0	0	0	0	0	0
otu29785	0	0	0	0	0	0	0	0
otu29786	0	0	0	0	0	0	0	0
otu29787	0	0	0	0	0	0	0	0
otu29788	0	0	0	0	0	0	0	0
otu29789	0	0	0	0	0	0	0	0
otu29790	0	0	0	0	0	0	0	0
otu29791	0	0	0	0	0	0	0	0
otu29792	0	0	0	0	0	0	0	0
otu29793	0	0	0	0	0	0	0	0
otu29794	0	0	0	0	0	0	0	0
otu29795	0	0	0	0	0	0	0	0
otu29796	0	0	0	0	0	0	0	0
otu29797	0	0	0	0	0	0	0	0
otu29798	0	0	0	0	0	0	0	0
otu29799	0	0	0	0	0	0	0	0
otu29800	0	0	0	0	0	0	0	0
otu29801	0	0	0	0	0	0	0	0
otu29802	0	0	0	0	0	0	0	0
otu29803	0	0	0	0	0	0	0	0
otu29804	0	0	0	0	0	0	0	0
otu29805	0	0	0	0	0	0	0	0
otu29806	0	0	0	0	0	0	0	0
otu29807	0	0	0	0	0	0	0	0
otu29808	0	0	0	0	0	0	0	0
otu29809	0	0	0	0	0	0	0	0
otu29810	0	0	0	0	0	0	0	0
otu29811	0	0	0	0	0	0	0	0
otu29812	0	0	0	0	0	0	0	0
otu29813	0	0	0	0	0	0	0	0
otu29814	0	0	0	0	0	0	0	0
otu29815	0	0	0	0	0	0	0	0
otu29816	0	0	0	0	0	0	0	0
otu29817	0	0	0	0	0	0	0	0
otu29818	0	0	0	0	0	0	0	0
otu29819	0	0	0	0	0	0	0	0
otu29820	0	0	0	0	0	0	0	0
otu29821	0	0	0	0	0	0	0	0
otu29822	0	0	0	0	0	0	0	0
otu29823	0	0	0	0	0	0	0	0
otu29824	0	0	0	0	0	0	0	0
otu29825	0	0	0	0	0	0	0	0
otu29826	0	0	0	0	0	0	0	0
otu29827	0	0	0	0	0	0	0	0
otu29828	0	0	0	0	0	0	0	0
otu29829	0	0	0	0	0	0	0	0
otu29830	0	0	0	0	0	0	0	0
otu29831	0	0	0	0	0	0	0	0
otu29832	0	0	0	0	0	0	0	0
otu29833	0	0	0	0	0	0	0	0
otu29834	0	0	0	0	0	0	0	0
otu29835	0	0	0	0	0	0	0	0
otu29836	0	0	0	0	0	0	0	0
otu29837	0	0	0	0	0	0	0	0
otu29838	0	0	0	0	0	0	0	0
otu29839	0	0	0	0	0	0	0	0
otu29840	0	0	0	0	0	0	0	0
otu29841	0	0	0	0	0	0	0	0
otu29842	0	0	0	0	0	0	0	0
otu29843	0	0	0	0	0	0	0	0
otu29844	0	0	0	0	0	0	0	0
otu29845	0	0	0	0	0	0	0	0
otu29846	0	0	0	0	0	0	0	0
otu29847	0	0	0	0	0	0	0	0
otu29848	0	0	0	0	0	0	0	0
otu29849	0	0	0	0	0	0	0	0
otu29850	0	0	0	0	0	0	0	0
otu29851	0	0	0	0	0	0	0	0
otu29852	0	0	0	0	0	0	0	0
otu29853	0	0	0	0	0	0	0	0
otu29854	0	0	0	0	0	0	0	0
otu29855	0	0	0	0	0	0	0	0
otu29856	0	0	0	0	0	0	0	0
otu29857	0	0	0	0	0	0	0	0
otu29858	0	0	0	0	0	0	0	0
otu29859	0	0	0	0	0	0	0	0
otu29860	0	0	0	0	0	0	0	0
otu29861	0	0	0	0	0	0	0	0
otu29862	0	0	0	0	0	0	0	0
otu29863	0	0	0	0	0	0	0	0
otu29864	0	0	0	0	0	0	0	0
otu29865	0	0	0	0	0	0	0	0
otu29866	0	0	0	0	0	0	0	0
otu29867	0	0	0	0	0	0	0	0
otu29868	0	0	0	0	0	0	0	0
otu29869	0	0	0	0	0	0	0	0
otu29870	0	0	0	0	0	0	0	0
otu29871	0	0	0	0	0	0	0	0
otu29872	0	0	0	0	0	0	0	0
otu29873	0	0	0	0	0	0	0	0
otu29874	0	0	0	0	0	0	0	0
otu29875	0	0	0	0	0	0	0	0
otu29876	0	0	0	0	0	0	0	0
otu29877	0	0	0	0	0	0	0	0
otu29878	0	0	0	0	0	0	0	0
otu29879	0	0	0	0	0	0	0	0
otu29880	0	0	0	0	0	0	0	0
otu29881	0	0	0	0	0	0	0	0
otu29882	0	0	0	0	0	0	0	0
otu29883	0	0	0	0	0	0	0	0
otu29884	0	0	0	0	0	0	0	0
otu29885	0	0	0	0	0	0	0	0
otu29886	0	0	0	0	0	0	0	0
otu29887	0	0	0	0	0	0	0	0
otu29888	0	0	0	0	0	0	0	0
otu29889	0	0	0	0	0	0	0	0
otu29890	0	0	0	0	0	0	0	0
otu29891	0	0	0	0	0	0	0	0
otu29892	0	0	0	0	0	0	0	0
otu29893	0	0	0	0	0	0	0	0
otu29894	0	0	0	0	0	0	0	0
otu29895	0	0	0	0	0	0	0	0
otu29896	0	0	0	0	0	0	0	0
otu29897	0	0	0	0	0	0	0	0
otu29898	0	0	0	0	0	0	0	0
otu29899	0	0	0	0	0	0	0	0
otu29900	0	0	0	0	0	0	0	0
otu29901	0	0	0	0	0	0	0	0
otu29902	0	0	0	0	0	0	0	0
otu29903	0	0	0	0	0	0	0	0
otu29904	0	0	0	0	0	0	0	0
otu29905	0	0	0	0	0	0	0	0
otu29906	0	0	0	0	0	0	0	0
otu29907	0	0	0	0	0	0	0	0
otu29908	0	0	0	0	0	0	0	0
otu29909	0	0	0	0	0	0	0	0
otu29910	0	0	0	0	0	0	0	0
otu29911	0	0	0	0	0	0	0	0
otu29912	0	0	0	0	0	0	0	0
otu29913	0	0	0	0	0	0	0	0
otu29914	0	0	0	0	0	0	0	0
otu29915	0	0	0	0	0	0	0	0
otu29916	0	0	0	0	0	0	0	0
otu29917	0	0	0	0	0	0	0	0
otu29918	0	0	0	0	0	0	0	0
otu29919	0	0	0	0	0	0	0	0
otu29920	0	0	0	0	0	0	0	0
otu29921	0	0	0	0	0	0	0	0
otu29922	0	0	0	0	0	0	0	0
otu29923	0	0	0	0	0	0	0	0
otu29924	0	0	0	0	0	0	0	0
otu29925	0	0	0	0	0	0	0	0
otu29926	0	0	0	0	0	0	0	0
otu29927	0	0	0	0	0	0	0	0
otu29928	0	0	0	0	0	0	0	0
otu29929	0	0	0	0	0	0	0	0
otu29930	0	0	0	0	0	0	0	0
otu29931	0	0	0	0	0	0	0	0
otu29932	0	0	0	0	0	0	0	0
otu29933	0	0	0	0	0	0	0	0
otu29934	0	0	0	0	0	0	0	0
otu29935	0	0	0	0	0	0	0	0
otu29936	0	0	0	0	0	0	0	0
otu29937	0	0	0	0	0	0	0	0
otu29938	0	0	0	0	0	0	0	0
otu29939	0	0	0	0	0	0	0	0
otu29940	0	0	0	0	0	0	0	0
otu29941	0	0	0	0	0	0	0	0
otu29942	0	0	0	0	0	0	0	0
otu29943	0	0	0	0	0	0	0	0
otu29944	0	0	0	0	0	0	0	0
otu29945	0	0	0	0	0	0	0	0
otu29946	0	0	0	0	0	0	0	0
otu29947	0	0	0	0	0	0	0	0
otu29948	0	0	0	0	0	0	0	0
otu29949	0	0	0	0	0	0	0	0
otu29950	0	0	0	0	0	0	0	0
otu29951	0	0	0	0	0	0	0	0
otu29952	0	0	0	0	0	0	0	0
otu29953	0	0	0	0	0	0	0	0
otu29954	0	0	0	0	0	0	0	0
otu29955	0	0	0	0	0	0	0	0
otu29956	0	0	0	0	0	0	0	0
otu29957	0	0	0	0	0	0	0	0
otu29958	0	0	0	0	0	0	0	0
otu29959	0	0	0	0	0	0	0	0
otu29960	0	0	0	0	0	0	0	0
otu29961	0	0	0	0	0	0	0	0
otu29962	0	0	0	0	0	0	0	0
otu29963	0	0	0	0	0	0	0	0
otu29964	0	0	0	0	0	0	0	0
otu29965	0	0	0	0	0	0	0	0
otu29966	0	0	0	0	0	0	0	0
otu29967	0	0	0	0	0	0	0	0
otu29968	0	0	0	0	0	0	0	0
otu29969	0	0	0	0	0	0	0	0
otu29970	0	0	0	0	0	0	0	0
otu29971	0	0	0	0	0	0	0	0
otu29972	0	0	0	0	0	0	0	0
otu29973	0	0	0	0	0	0	0	0
otu29974	0	0	0	0	0	0	0	0
otu29975	0	0	0	0	0	0	0	0
otu29976	0	0	0	0	0	0	0	0
otu29977	0	0	0	0	0	0	0	0
otu29978	0	0	0	0	0	0	0	0
otu29979	0	0	0	0	0	0	0	0
otu29980	0	0	0	0	0	0	0	0
otu29981	0	0	0	0	0	0	0	0
otu29982	0	0	0	0	0	0	0	0
otu29983	0	0	0	0	0	0	0	0
otu29984	0	0	0	0	0	0	0	0
otu29985	0	0	0	0	0	0	0	0
otu29986	0	0	0	0	0	0	0	0
otu29987	0	0	0	0	0	0	0	0
otu29988	0	0	0	0	0	0	0	0
otu29989	0	0	0	0	0	0	0	0
otu29990	0	0	0	0	0	0	0	0
otu29991	0	0	0	0	0	0	0	0
otu29992	0	0	0	0	0	0	0	0
otu29993	0	0	0	0	0	0	0	0
otu29994	0	0	0	0	0	0	0	0
otu29995	0	0	0	0	0	0	0	0
otu29996	0	0	0	0	0	0	0	0
otu29997	0	0	0	0	0	0	0	0
otu29998	0	0	0	0	0	0	0	0
otu29999	0	0	0	0	0	0	0	0
otu30000	0	0	0	0	0	0	0	0
otu30001	0	0	0	0	0	0	0	0
otu30002	0	0	0	0	0	0	0	0
otu30003	0	0	0	0	0	0	0	0
otu30004	0	0	0	0	0	0	0	0
otu30005	0	0	0	0	0	0	0	0
otu30006	0	0	0	0	0	0	0	0
otu30007	0	0	0	0	0	0	0	0
otu30008	0	0	0	0	0	0	0	0
otu30009	0	0	0	0	0	0	0	0
otu30010	0	0	0	0	0	0	0	0
otu30011	0	0	0	0	0	0	0	0
otu30012	0	0	0	0	0	0	0	0
otu30013	0	0	0	0	0	0	0	0
otu30014	0	0	0	0	0	0	0	0
otu30015	0	0	0	0	0	0	0	0
otu30016	0	0	0	0	0	0	0	0
otu30017	0	0	0	0	0	0	0	0
otu30018	0	0	0	0	0	0	0	0
otu30019	0	0	0	0	0	0	0	0
otu30020	0	0	0	0	0	0	0	0
otu30021	0	0	0	0	0	0	0	0
otu30022	0	0	0	0	0	0	0	0
otu30023	0	0	0	0	0	0	0	0
otu30024	0	0	0	0	0	0	0	0
otu30025	0	0	0	0	0	0	0	0
otu30026	0	0	0	0	0	0	0	0
otu30027	0	0	0	0	0	0	0	0
otu30028	0	0	0	0	0	0	0	0
otu30029	0	0	0	0	0	0	0	0
otu30030	0	0	0	0	0	0	0	0
otu30031	0	0	0	0	0	0	0	0
otu30032	0	0	0	0	0	0	0	0
otu30033	0	0	0	0	0	0	0	0
otu30034	0	0	0	0	0	0	0	0
otu30035	0	0	0	0	0	0	0	0
otu30036	0	0	0	0	0	0	0	0
otu30037	0	0	0	0	0	0	0	0
otu30038	0	0	0	0	0	0	0	0
otu30039	0	0	0	0	0	0	0	0
otu30040	0	0	0	0	0	0	0	0
otu30041	0	0	0	0	0	0	0	0
otu30042	0	0	0	0	0	0	0	0
otu30043	0	0	0	0	0	0	0	0
otu30044	0	0	0	0	0	0	0	0
otu30045	0	0	0	0	0	0	0	0
otu30046	0	0	0	0	0	0	0	0
otu30047	0	0	0	0	0	0	0	0
otu30048	0	0	0	0	0	0	0	0
otu30049	0	0	0	0	0	0	0	0
otu30050	0	0	0	0	0	0	0	0
otu30051	0	0	0	0	0	0	0	0
otu30052	0	0	0	0	0	0	0	0
otu30053	0	0	0	0	0	0	0	0
otu30054	0	0	0	0	0	0	0	0
otu30055	0	0	0	0	0	0	0	0
otu30056	0	0	0	0	0	0	0	0
otu30057	0	0	0	0	0	0	0	0
otu30058	0	0	0	0	0	0	0	0
otu30059	0	0	0	0	0	0	0	0
otu30060	0	0	0	0	0	0	0	0
otu30061	0	0	0	0	0	0	0	0
otu30062	0	0	0	0	0	0	0	0
otu30063	0	0	0	0	0	0	0	0
otu30064	0	0	0	0	0	0	0	0
otu30065	0	0	0	0	0	0	0	0
otu30066	0	0	0	0	0	0	0	0
otu30067	0	0	0	0	0	0	0	0
otu30068	0	0	0	0	0	0	0	0
otu30069	0	0	0	0	0	0	0	0
otu30070	0	0	0	0	0	0	0	0
otu30071	0	0	0	0	0	0	0	0
otu30072	0	0	0	0	0	0	0	0
otu30073	0	0	0	0	0	0	0	0
otu30074	0	0	0	0	0	0	0	0
otu30075	0	0	0	0	0	0	0	0
otu30076	0	0	0	0	0	0	0	0
otu30077	0	0	0	0	0	0	0	0
otu30078	0	0	0	0	0	0	0	0
otu30079	0	0	0	0	0	0	0	0
otu30080	0	0	0	0	0	0	0	0
otu30081	0	0	0	0	0	0	0	0
otu30082	0	0	0	0	0	0	0	0
otu30083	0	0	0	0	0	0	0	0
otu30084	0	0	0	0	0	0	0	0
otu30085	0	0	0	0	0	0	0	0
otu30086	0	0	0	0	0	0	0	0
otu30087	0	0	0	0	0	0	0	0
otu30088	0	0	0	0	0	0	0	0
otu30089	0	0	0	0	0	0	0	0
otu30090	0	0	0	0	0	0	0	0
otu30091	0	0	0	0	0	0	0	0
otu30092	0	0	0	0	0	0	0	0
otu30093	0	0	0	0	0	0	0	0
otu30094	0	0	0	0	0	0	0	0
otu30095	0	0	0	0	0	0	0	0
otu30096	0	0	0	0	0	0	0	0
otu30097	0	0	0	0	0	0	0	0
otu30098	0	0	0	0	0	0	0	0
otu30099	0	0	0	0	0	0	0	0
otu30100	0	0	0	0	0	0	0	0
otu30101	0	0	0	0	0	0	0	0
otu30102	0	0	0	0	0	0	0	0
otu30103	0	0	0	0	0	0	0	0
otu30104	0	0	0	0	0	0	0	0
otu30105	0	0	0	0	0	0	0	0
otu30106	0	0	0	0	0	0	0	0
otu30107	0	0	0	0	0	0	0	0
otu30108	0	0	0	0	0	0	0	0
otu30109	0	0	0	0	0	0	0	0
otu30110	0	0	0	0	0	0	0	0
otu30111	0	0	0	0	0	0	0	0
otu30112	0	0	0	0	0	0	0	0
otu30113	0	0	0	0	0	0	0	0
otu30114	0	0	0	0	0	0	0	0
otu30115	0	0	0	0	0	0	0	0
otu30116	0	0	0	0	0	0	0	0
otu30117	0	0	0	0	0	0	0	0
otu30118	0	0	0	0	0	0	0	0
otu30119	0	0	0	0	0	0	0	0
otu30120	0	0	0	0	0	0	0	0
otu30121	0	0	0	0	0	0	0	0
otu30122	0	0	0	0	0	0	0	0
otu30123	0	0	0	0	0	0	0	0
otu30124	0	0	0	0	0	0	0	0
otu30125	0	0	0	0	0	0	0	0
otu30126	0	0	0	0	0	0	0	0
otu30127	0	0	0	0	0	0	0	0
otu30128	0	0	0	0	0	0	0	0
otu30129	0	0	0	0	0	0	0	0
otu30130	0	0	0	0	0	0	0	0
otu30131	0	0	0	0	0	0	0	0
otu30132	0	0	0	0	0	0	0	0
otu30133	0	0	0	0	0	0	0	0
otu30134	0	0	0	0	0	0	0	0
otu30135	0	0	0	0	0	0	0	0
otu30136	0	0	0	0	0	0	0	0
otu30137	0	0	0	0	0	0	0	0
otu30138	0	0	0	0	0	0	0	0
otu30139	0	0	0	0	0	0	0	0
otu30140	0	0	0	0	0	0	0	0
otu30141	0	0	0	0	0	0	0	0
otu30142	0	0	0	0	0	0	0	0
otu30143	0	0	0	0	0	0	0	0
otu30144	0	0	0	0	0	0	0	0
otu30145	0	0	0	0	0	0	0	0
otu30146	0	0	0	0	0	0	0	0
otu30147	0	0	0	0	0	0	0	0
otu30148	0	0	0	0	0	0	0	0
otu30149	0	0	0	0	0	0	0	0
otu30150	0	0	0	0	0	0	0	0
otu30151	0	0	0	0	0	0	0	0
otu30152	0	0	0	0	0	0	0	0
otu30153	0	0	0	0	0	0	0	0
otu30154	0	0	0	0	0	0	0	0
otu30155	0	0	0	0	0	0	0	0
otu30156	0	0	0	0	0	0	0	0
otu30157	0	0	0	0	0	0	0	0
otu30158	0	0	0	0	0	0	0	0
otu30159	0	0	0	0	0	0	0	0
otu30160	0	0	0	0	0	0	0	0
otu30161	0	0	0	0	0	0	0	0
otu30162	0	0	0	0	0	0	0	0
otu30163	0	0	0	0	0	0	0	0
otu30164	0	0	0	0	0	0	0	0
otu30165	0	0	0	0	0	0	0	0
otu30166	0	0	0	0	0	0	0	0
otu30167	0	0	0	0	0	0	0	0
otu30168	0	0	0	0	0	0	0	0
otu30169	0	0	0	0	0	0	0	0
otu30170	0	0	0	0	0	0	0	0
otu30171	0	0	0	0	0	0	0	0
otu30172	0	0	0	0	0	0	0	0
otu30173	0	0	0	0	0	0	0	0
otu30174	0	0	0	0	0	0	0	0
otu30175	0	0	0	0	0	0	0	0
otu30176	0	0	0	0	0	0	0	0
otu30177	0	0	0	0	0	0	0	0
otu30178	0	0	0	0	0	0	0	0
otu30179	0	0	0	0	0	0	0	0
otu30180	0	0	0	0	0	0	0	0
otu30181	0	0	0	0	0	0	0	0
otu30182	0	0	0	0	0	0	0	0
otu30183	0	0	0	0	0	0	0	0
otu30184	0	0	0	0	0	0	0	0
otu30185	0	0	0	0	0	0	0	0
otu30186	0	0	0	0	0	0	0	0
otu30187	0	0	0	0	0	0	0	0
otu30188	0	0	0	0	0	0	0	0
otu30189	0	0	0	0	0	0	0	0
otu30190	0	0	0	0	0	0	0	0
otu30191	0	0	0	0	0	0	0	0
otu30192	0	0	0	0	0	0	0	0
otu30193	0	0	0	0	0	0	0	0
otu30194	0	0	0	0	0	0	0	0
otu30195	0	0	0	0	0	0	0	0
otu30196	0	0	0	0	0	0	0	0
otu30197	0	0	0	0	0	0	0	0
otu30198	0	0	0	0	0	0	0	0
otu30199	0	0	0	0	0	0	0	0
otu30200	0	0	0	0	0	0	0	0
otu30201	0	0	0	0	0	0	0	0
otu30202	0	0	0	0	0	0	0	0
otu30203	0	0	0	0	0	0	0	0
otu30204	0	0	0	0	0	0	0	0
otu30205	0	0	0	0	0	0	0	0
otu30206	0	0	0	0	0	0	0	0
otu30207	0	0	0	0	0	0	0	0
otu30208	0	0	0	0	0	0	0	0
otu30209	0	0	0	0	0	0	0	0
otu30210	0	0	0	0	0	0	0	0
otu30211	0	0	0	0	0	0	0	0
otu30212	0	0	0	0	0	0	0	0
otu30213	0	0	0	0	0	0	0	0
otu30214	0	0	0	0	0	0	0	0
otu30215	0	0	0	0	0	0	0	0
otu30216	0	0	0	0	0	0	0	0
otu30217	0	0	0	0	0	0	0	0
otu30218	0	0	0	0	0	0	0	0
otu30219	0	0	0	0	0	0	0	0
otu30220	0	0	0	0	0	0	0	0
otu30221	0	0	0	0	0	0	0	0
otu30222	0	0	0	0	0	0	0	0
